Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T74290.295,Verified Complete (w/Photo),Historical Level 5 AE105>524 - Instruction 14,Close in around can light,2022-10-03,2022-10-10,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-02,,False,True,False,False
T74290.294,Verified Complete (w/Photo),Historical Level 5 AE105>523 - Instruction 13,Touch up around window,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.293,Verified Complete (w/Photo),Historical Level 5 AE105>523 - Instruction 13,Touch up baseboard to the right of window,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.292,Verified Complete (w/Photo),Historical Level 5 AE105>523 - Instruction 13,Touch up nail holes on transom,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.291,Verified Complete (w/Photo),Historical Level 5 AE105>523 - Instruction 13,Close in around can light,2022-10-03,2022-10-10,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-02,,False,True,False,False
T74290.290,Verified Complete (w/Photo),Historical Level 5 AE105>522 - Instruction 12,Touch up wall to the left of window,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.289,Verified Complete (w/Photo),Historical Level 5 AE105>522 - Instruction 12,Caulk around window,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.288,Verified Complete (w/Photo),Historical Level 5 AE105>522 - Instruction 12,Touch up wall around door stop,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.287,Opened,Historical Level 5 AE105>522 - Instruction 12,Remove Paint drip in northwest corner,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-03,,True,True,False,False
T74290.286,Opened,Historical Level 5 AE105,Touch up casing around deco paint,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-03,,True,True,True,False
T74290.285,Verified Complete (w/Photo),Historical Level 5 AE105,Touch up transom - fill nail holes,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.284,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair and touch up top of back panel - right side,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.283,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair nail holes on back of bench,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.282,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,"Touch up on top rail ",2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.281,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up on right side of bench,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.280,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Panel on right side needs work,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.279,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove glue and touch up,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.278,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair / touch up scratch on left arm rest,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.277,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Fill holes properly on back panel and stile,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.276,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair and touch up scratch on arm rest - right side,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.275,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up book holder on back of bench,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.274,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up plug on back of bench,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.273,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair and touch up scratch on front arm rest - right side,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.272,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,"Remove / touch up excess glue ",2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.271,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove excess stain,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.270,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Install missing plug,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.269,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on top of left arm rest,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.268,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up around plug on back of bench,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.267,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove tape and packaging mark,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.266,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Fill all nail holes and smooth,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.265,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair and touch up scratch on top rail - right side,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.264,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair / touch up crack around front left plug,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.263,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair crack in back panel,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.262,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Replace plug on back of bench,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.261,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,"Repair dent in book holder ",2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.260,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Smooth out nail filler on stile of back panel,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.259,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove glue and touch up under arm rest,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.258,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Finish connection of top rail - left side,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.257,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Fill nail holes and smooth,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.256,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on panel above back cushion,2022-09-28,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.255,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on side panel - right side,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.254,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on outside panel - left side,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.253,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair and touch scratch on right side above back cushion,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.252,Opened,Historical Level 4 AE104>410 - Study,Base is resting on the plywood protection of landing,2022-09-27,2022-10-04,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-09-27,,True,True,False,False
T74290.251,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on right side of back panel,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,False,False,False
T74290.250,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up plug on back of bench,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.249,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove glue on back of arm rest - left side,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.248,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Tighten top rail to left arm rest,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.247,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on right side of back panel,2022-09-27,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.246,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,"Bench is not securely fastened ",2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,False,False,False
T74290.245,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,"Bench is not fastened securely ",2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,False,False,False
T74290.244,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up top of left arm rest,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.243,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Tighten top rail to arm rest - left side,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.242,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair dents in panel above back cushion - right side,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.241,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up scratch on top rail - middle,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.240,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up on back of bench - middle support,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.239,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up plug on back of bench,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.238,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up dent on left back panel,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.237,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up dents on panel above back rest,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.236,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair top rail joint in middle of bench,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.235,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Repair scratch on top rail,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.234,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove glue on arm rest - right side,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.233,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Bench is not fastened securely,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,False,False,False
T74290.232,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Remove glue on arm rest - right side,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.231,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up nail holes back right,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.230,Verified Complete (w/Photo),Annex Level 1 AE101>110 - Chapel,Touch up nail holes in back left,2022-09-26,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
